,Region 0,Region 1,Region 2,Region 3,Region 4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.4012530918085261,0.0,0.14178765880217786,0.11224856321839081
2,0.14178765880217786,0.6734913793103449,0.13879635798356652,0.42536297640653364,0.11224856321839081
3,0.14178765880217786,0.5387931034482759,0.13879635798356652,0.5671506352087115,0.44899425287356326
4,0.42536297640653364,0.5387931034482759,0.13879635798356652,0.42536297640653364,0.44662613972549586
5,0.42536297640653364,0.8081896551724139,0.14178765880217786,0.5671506352087115,0.5588747029438867
6,0.2835753176043557,0.8081896551724139,0.42536297640653364,0.42536297640653364,0.5588747029438866
7,0.5641593343901,0.8081896551724139,0.7089382940108893,0.2835753176043557,0.561242816091954
8,0.5671506352087115,0.805347919394733,0.5671506352087115,0.28058401678574435,0.8979885057471266
9,0.7089382940108893,0.6706496435326641,0.7089382940108893,0.4223716755879222,1.00786895581745
10,0.2835753176043557,0.8081896551724139,0.42536297640653364,0.8507259528130673,1.120117519035841
11,1.1313099695988118,1.20944274698094,1.417876588021779,1.6924780031703004,1.1177494058877737
12,1.5566729460053454,1.610695838789466,1.9760533207746562,2.2626199391976236,1.7912407851981185
13,2.6909742164227684,2.017632402153354,2.9655756315712902,1.979044621593268,2.464732164508464
14,2.835753176043558,2.424568965517242,3.25812485163148,2.404407597999801,2.6939655172413794
15,2.8297705744063357,3.6340117124981814,3.541700169235836,3.4029038112522696,3.2552083333333335
16,3.541700169235836,3.9005665284446396,3.9700544464609813,3.6834878280380132,3.814083036277221
17,4.105859503625935,2.8286637931034493,5.384939733664148,3.6804965272194026,5.273314358116301
18,4.531222480032469,3.6340117124981814,6.3714707436421705,4.528231179213859,5.4978114845530826
19,3.25812485163148,4.579741379310347,4.392426122048903,4.817789098455437,5.387931034482759
20,3.119328493647914,5.923882402153355,4.253629764065336,6.51624970326296,6.285919540229886
21,3.9670631456423693,4.579741379310347,4.676001439653259,5.387931034482759,6.62029711673699
22,3.9670631456423693,3.232758620689656,4.676001439653259,4.6789927404718705,8.189408888646392
23,3.402903811252269,3.232758620689656,4.6789927404718705,4.253629764065336,8.077160325428004
24,2.2686025408348467,3.092376873272225,4.111842105263158,4.676001439653259,9.087397394393518
25,2.259628638379012,2.155172413793104,3.8252754868401913,3.828266787658803,8.979885057471261
26,2.4014162971811897,1.6135375745671472,3.828266787658803,2.977540834845735,11.446985335127794
27,2.2596286383790116,1.481681034482759,3.970054446460981,3.1193284936479135,12.235093390804598
28,1.4148852872031676,1.077586206896552,3.1193284936479135,2.6939655172413794,12.122844827586206
29,1.5596642468239565,1.34698275862069,2.2686025408348462,2.835753176043558,12.235093390804598
30,1.4148852872031674,1.20944274698094,1.9850272232304904,2.123823581214057,12.122844827586205
31,0.9895223107966338,1.077586206896552,1.4178765880217785,1.7014519056261346,10.99799108225423
32,0.5671506352087115,1.0775862068965518,1.1343012704174231,1.5596642468239568,10.546628716232599
33,0.8507259528130673,0.9428879310344829,1.7014519056261346,1.7014519056261346,10.095266350210968
34,0.5671506352087115,0.9428879310344829,1.2760889292196012,1.4178765880217787,10.209883026577426
35,0.8507259528130673,0.6734913793103449,1.4148852872031674,1.1343012704174231,9.087397394393518
36,0.7089382940108893,0.8081896551724139,1.6954693039889117,1.7014519056261346,8.750651704738347
37,0.5641593343901,0.9400461952568021,0.9925136116152452,1.134301270417423,7.967279875357679
38,0.5671506352087115,1.2094427469809401,0.9925136116152452,1.4148852872031674,8.07952843857607
39,0.8507259528130673,1.4788392987050782,0.8507259528130673,0.7059469931922779,7.408405172413791
40,1.2760889292196012,1.478839298705078,0.9925136116152452,0.5641593343901,7.408405172413793
41,1.2760889292196012,1.4816810344827591,1.2730976284009896,0.42536297640653364,6.5080485535185995
42,0.9925136116152452,1.6163793103448278,1.1343012704174231,0.7059469931922779,5.161065794897911
43,0.9925136116152452,0.9428879310344829,1.4148852872031676,0.5671506352087115,4.602191091954023
44,1.1343012704174231,1.34698275862069,1.2760889292196012,0.9895223107966338,4.153196839080461
45,1.1343012704174231,1.34698275862069,1.4148852872031676,0.9925136116152452,4.265445402298852
46,0.42536297640653364,1.3441410228430093,0.8507259528130673,1.1343012704174231,3.8164511494252884
47,0.7089382940108893,1.6163793103448278,0.8477346519944559,1.276088929219601,3.255208333333334
48,0.7089382940108893,0.9428879310344829,0.9895223107966336,0.8507259528130673,3.255208333333334
49,1.2760889292196012,1.3441410228430093,0.8477346519944559,0.5671506352087115,3.255208333333334
50,0.9925136116152452,1.481681034482759,0.8507259528130673,0.8507259528130673,2.581716954022989
51,1.134301270417423,1.34698275862069,1.1343012704174231,1.1343012704174231,2.0204741379310347
52,0.8507259528130673,0.8081896551724139,0.9925136116152452,0.9925136116152452,1.7959770114942533
53,1.134301270417423,0.40409482758620696,0.9925136116152452,0.992513611615245,1.5714798850574716
54,1.4178765880217787,0.535951367670595,1.4178765880217787,1.134301270417423,1.4592313218390807
55,0.7089382940108893,0.8081896551724139,0.5671506352087115,1.2730976284009894,2.4694683908045985
56,1.2730976284009896,1.8857758620689657,1.553681645186734,2.4103901996370243,2.3548517144381402
57,3.541700169235836,2.2870289538774924,3.11035459119208,3.399912510433658,2.242603151219749
58,4.95060285480178,3.4993134366361125,3.9640718448237577,4.8147977976368255,2.5793488408749217
59,6.368479442823561,4.03810654008439,3.9670631456423697,5.810302710070683,2.469468390804598
60,6.941612679669493,6.052897206460062,4.5372050816696925,6.661028662883749,3.1429597701149437
61,6.944603980488106,6.723546849992724,4.676001439653259,6.941612679669493,3.140591656966876
62,9.204232618867115,6.3194520224065185,5.955081669691471,8.081896551724139,5.04881723167952
63,10.902693223674634,6.319452022406519,7.08340033847167,8.078905250905528,7.4036689461176595
64,9.925136116152444,6.3222937581842,6.51624970326296,7.0893829401088935,7.630534185702508
65,10.208711433756802,8.079054815946456,7.2251879972738475,8.50426822731206,8.865268381104807
66,11.056446085751256,7.801133056889275,7.934126291284739,8.649047186932847,9.990122126436782
67,12.89370304854235,6.992943401716865,8.923648602081366,8.362480568509882,11.783731024782966
68,11.765384379762146,8.752546195256802,8.929631203718591,8.784852244097802,12.569470967311704
69,11.201225045372047,9.961988942237737,9.493790538108692,9.496781838927305,13.357579022988508
70,11.907172038564324,10.503623781463695,8.075913950086914,10.489295450542551,14.814442231679521
71,12.18775605535007,10.09952895387749,8.220692909707703,9.499773139745917,16.947164932828944
72,12.329543714152248,9.02194274698094,9.354994180125127,8.932622504537205,17.95740200179446
73,11.05644608575126,8.620689655172411,7.798321234119781,8.223684210526315,19.302016647267088
74,10.208711433756804,8.887244471118871,7.089382940108891,8.787843544916415,20.316989942528732
75,9.919153514515227,7.40556343663611,7.372958257713245,8.507259528130671,21.43947557471264
76,9.922144815333837,5.7891841262912855,6.947595281306715,7.653542274498993,23.684446839080465
77,9.925136116152446,5.25323275862069,6.522232304900182,7.0893829401088935,25.14367816091954
78,9.354994180125127,5.25039102284301,6.66401996370236,6.380444646098004,25.48042385057472
79,9.068427561702157,4.97815273534119,6.096869328493648,6.380444646098003,24.694683908045977
80,9.068427561702158,3.906250000000001,6.235665686477215,6.380444646098003,24.355570105242737
81,9.210215220504336,3.0980603448275867,6.096869328493648,6.380444646098003,24.243321542024347
82,9.07141886252077,2.828663793103449,6.2356656864772155,5.95508166969147,23.904207739221107
83,8.504268227312059,3.0980603448275863,5.813294010889292,5.813294010889293,24.016456302439497
84,8.362480568509882,2.5592672413793105,5.955081669691471,5.104355716878403,24.80456435811631
85,8.504268227312059,2.69396551724138,5.813294010889293,4.537205081669692,24.916812921334696
86,8.223684210526315,2.963362068965518,5.9520903688728595,4.537205081669692,24.69231579489791
87,7.0893829401088935,3.229916884911975,5.9520903688728595,4.2536297640653356,24.58006723167952
88,6.232674385658603,3.0980603448275867,5.671506352087115,4.395417422867514,24.467818668461135
89,6.944603980488104,2.5592672413793105,5.813294010889293,4.253629764065336,25.029061484553086
90,6.661028662883749,2.8258220573257673,5.955081669691471,4.53421378085108,24.24332154202435
91,5.952090368872859,2.691123781463699,4.820780399274048,3.828266787658803,24.35320199209467
92,5.529718693284937,2.8286637931034484,4.111842105263158,3.6864791288566248,23.67971061278433
93,5.813294010889293,2.828663793103449,4.1118421052631575,3.828266787658803,21.5469879116349
94,6.096869328493649,2.69396551724138,4.53421378085108,3.6864791288566248,20.09012470294389
95,6.522232304900182,2.825822057325768,4.67899274047187,3.970054446460981,17.735272988505745
96,6.805807622504538,2.69396551724138,4.395417422867514,4.250638463246725,16.94953304597701
97,6.661028662883749,2.424568965517242,3.6864791288566248,4.1118421052631575,17.732904875357683
98,6.944603980488104,2.1551724137931036,3.5446914700544463,4.820780399274048,17.393791072554443
99,6.802816321685927,1.3441410228430093,3.686479128856624,4.820780399274048,17.623024425287362
100,5.526727392466325,1.6135375745671472,2.8357531760435575,4.820780399274048,18.408764367816094
101,5.246143375680582,1.7510775862068968,1.9850272232304904,4.6789927404718705,18.745510057471268
102,5.384939733664147,1.2122844827586208,1.8432395644283124,5.104355716878404,18.07201867816092
103,5.387931034482759,1.0775862068965518,2.1238235812140567,4.959576757257615,18.52101293103448
104,4.962568058076225,1.077586206896552,2.126814882032668,4.3954174228675145,18.069650565012854
105,5.104355716878404,0.9428879310344829,2.268602540834846,4.105859503625935,18.181899128231247
106,5.668515051268503,1.077586206896552,1.5596642468239565,3.1193284936479126,18.069650565012857
107,5.526727392466325,0.8081896551724139,2.126814882032668,2.4103901996370234,19.304384760415157
